#  N   Brute     No Sing.
#-----------------------------------------
0.477121  inf  inf
6.989700e-01  inf  -1.953581e-01
8.450980e-01  inf  -2.636011e-01
9.542425e-01  inf  -3.158646e-01
1.041393e+00  inf  -3.580010e-01
1.113943e+00  inf  -3.932805e-01
1.176091e+00  inf  -4.236210e-01
1.230449e+00  inf  -4.502361e-01
1.278754e+00  inf  -4.739413e-01
1.322219e+00  inf  -4.953102e-01
1.361728e+00  inf  -5.147628e-01
1.397940e+00  inf  -5.326148e-01
1.431364e+00  inf  -5.491091e-01
1.462398e+00  inf  -5.644384e-01
1.491362e+00  inf  -5.787563e-01
1.518514e+00  inf  -5.921880e-01
1.544068e+00  inf  -6.048368e-01
1.568202e+00  inf  -6.167892e-01
1.591065e+00  inf  -6.281176e-01
1.612784e+00  inf  -6.388840e-01
1.633468e+00  inf  -6.491422e-01
1.653213e+00  inf  -6.589367e-01
1.672098e+00  inf  -6.683093e-01
1.690196e+00  inf  -6.772932e-01
1.707570e+00  inf  -6.859201e-01
1.724276e+00  inf  -6.942182e-01
1.740363e+00  inf  -7.022095e-01
1.755875e+00  inf  -7.099178e-01
1.770852e+00  inf  -7.173619e-01
1.785330e+00  inf  -7.245591e-01
1.799341e+00  inf  -7.315259e-01
1.812913e+00  inf  -7.382751e-01
1.826075e+00  inf  -7.448213e-01
1.838849e+00  inf  -7.511760e-01
1.851258e+00  inf  -7.573499e-01
1.863323e+00  inf  -7.633527e-01
1.875061e+00  inf  -7.691945e-01
1.886491e+00  inf  -7.748826e-01
1.897627e+00  inf  -7.804268e-01
1.908485e+00  inf  -7.858317e-01
1.919078e+00  inf  -7.911064e-01
1.929419e+00  inf  -7.962550e-01
1.939519e+00  inf  -8.012843e-01
1.949390e+00  inf  -8.062013e-01
1.959041e+00  inf  -8.110073e-01
1.968483e+00  inf  -8.157100e-01
1.977724e+00  inf  -8.203131e-01
1.986772e+00  inf  -8.248210e-01
1.995635e+00  inf  -8.292372e-01
2.004321e+00  inf  -8.335649e-01
2.012837e+00  inf  -8.378079e-01
2.021189e+00  inf  -8.419704e-01
2.029384e+00  inf  -8.460532e-01
2.037426e+00  inf  -8.500629e-01
2.045323e+00  inf  -8.539976e-01
2.053078e+00  inf  -8.578640e-01
2.060698e+00  inf  -8.616617e-01
2.068186e+00  inf  -8.653937e-01
2.075547e+00  inf  -8.690646e-01
2.082785e+00  inf  -8.726736e-01
2.089905e+00  inf  -8.762228e-01
2.096910e+00  inf  -8.797154e-01
2.103804e+00  inf  -8.831524e-01
2.110590e+00  inf  -8.865362e-01
2.117271e+00  inf  -8.898685e-01
2.123852e+00  inf  -8.931493e-01
2.130334e+00  inf  -8.963822e-01
2.136721e+00  inf  -8.995672e-01
2.143015e+00  inf  -9.027073e-01
2.149219e+00  inf  -9.058009e-01
2.155336e+00  inf  -9.088517e-01
2.161368e+00  inf  -9.118604e-01
2.167317e+00  inf  -9.148281e-01
2.173186e+00  inf  -9.177539e-01
2.178977e+00  inf  -9.206438e-01
2.184691e+00  inf  -9.234942e-01
2.190332e+00  inf  -9.263086e-01
2.195900e+00  inf  -9.290861e-01
2.201397e+00  inf  -9.318288e-01
2.206826e+00  inf  -9.345380e-01
2.212188e+00  inf  -9.372126e-01
2.217484e+00  inf  -9.398544e-01
2.222716e+00  inf  -9.424657e-01
2.227887e+00  inf  -9.450445e-01
2.232996e+00  inf  -9.475938e-01
2.238046e+00  inf  -9.501147e-01
2.243038e+00  inf  -9.526056e-01
2.247973e+00  inf  -9.550676e-01
2.252853e+00  inf  -9.575014e-01
2.257679e+00  inf  -9.599125e-01
2.262451e+00  inf  -9.622915e-01
2.267172e+00  inf  -9.646478e-01
2.271842e+00  inf  -9.669790e-01
2.276462e+00  inf  -9.692839e-01
2.281033e+00  inf  -9.715672e-01
2.285557e+00  inf  -9.738229e-01
2.290035e+00  inf  -9.760581e-01
2.294466e+00  inf  -9.782691e-01
2.298853e+00  inf  -9.804600e-01
2.303196e+00  inf  -9.826263e-01
2.307496e+00  inf  -9.847742e-01
2.311754e+00  inf  -9.868997e-01
2.315970e+00  inf  -9.890039e-01
2.320146e+00  inf  -9.910878e-01
2.324282e+00  inf  -9.931541e-01
2.328380e+00  inf  -9.951978e-01
2.332438e+00  inf  -9.972255e-01
2.336460e+00  inf  -9.992317e-01
2.340444e+00  inf  -1.001220e+00
2.344392e+00  inf  -1.003192e+00
2.348305e+00  inf  -1.005143e+00
2.352183e+00  inf  -1.007083e+00
2.356026e+00  inf  -1.008998e+00
2.359835e+00  inf  -1.010900e+00
2.363612e+00  inf  -1.012786e+00
2.367356e+00  inf  -1.014657e+00
2.371068e+00  inf  -1.016508e+00
2.374748e+00  inf  -1.018346e+00
2.378398e+00  inf  -1.020168e+00
2.382017e+00  inf  -1.021975e+00
2.385606e+00  inf  -1.023769e+00
2.389166e+00  inf  -1.025546e+00
2.392697e+00  inf  -1.027308e+00
2.396199e+00  inf  -1.029057e+00
2.399674e+00  inf  -1.030792e+00
2.403121e+00  inf  -1.032514e+00
2.406540e+00  inf  -1.034219e+00
2.409933e+00  inf  -1.035913e+00
2.413300e+00  inf  -1.037595e+00
2.416641e+00  inf  -1.039263e+00
2.419956e+00  inf  -1.040918e+00
2.423246e+00  inf  -1.042561e+00
2.426511e+00  inf  -1.044192e+00
2.429752e+00  inf  -1.045809e+00
2.432969e+00  inf  -1.047418e+00
2.436163e+00  inf  -1.049009e+00
2.439333e+00  inf  -1.050594e+00
2.442480e+00  inf  -1.052167e+00
2.445604e+00  inf  -1.053725e+00
2.448706e+00  inf  -1.055275e+00
2.451786e+00  inf  -1.056813e+00
2.454845e+00  inf  -1.058339e+00
2.457882e+00  inf  -1.059858e+00
2.460898e+00  inf  -1.061365e+00
2.463893e+00  inf  -1.062858e+00
2.466868e+00  inf  -1.064347e+00
2.469822e+00  inf  -1.065819e+00
2.472756e+00  inf  -1.067286e+00
2.475671e+00  inf  -1.068739e+00
2.478566e+00  inf  -1.070186e+00
2.481443e+00  inf  -1.071625e+00
2.484300e+00  inf  -1.073051e+00
2.487138e+00  inf  -1.074468e+00
2.489958e+00  inf  -1.075876e+00
2.492760e+00  inf  -1.077276e+00
2.495544e+00  inf  -1.078667e+00
2.498311e+00  inf  -1.080049e+00
2.501059e+00  inf  -1.081420e+00
2.503791e+00  inf  -1.082787e+00
2.506505e+00  inf  -1.084140e+00
2.509203e+00  inf  -1.085489e+00
2.511883e+00  inf  -1.086826e+00
2.514548e+00  inf  -1.088156e+00
2.517196e+00  inf  -1.089481e+00
2.519828e+00  inf  -1.090795e+00
2.522444e+00  inf  -1.092102e+00
2.525045e+00  inf  -1.093401e+00
2.527630e+00  inf  -1.094692e+00
2.530200e+00  inf  -1.095976e+00
2.532754e+00  inf  -1.097250e+00
2.535294e+00  inf  -1.098518e+00
2.537819e+00  inf  -1.099781e+00
2.540329e+00  inf  -1.101035e+00
2.542825e+00  inf  -1.102284e+00
2.545307e+00  inf  -1.103521e+00
2.547775e+00  inf  -1.104751e+00
2.550228e+00  inf  -1.105981e+00
2.552668e+00  inf  -1.107197e+00
2.555094e+00  inf  -1.108415e+00
2.557507e+00  inf  -1.109618e+00
2.559907e+00  inf  -1.110813e+00
2.562293e+00  inf  -1.112007e+00
2.564666e+00  inf  -1.113190e+00
2.567026e+00  inf  -1.114369e+00
2.569374e+00  inf  -1.115544e+00
2.571709e+00  inf  -1.116709e+00
2.574031e+00  inf  -1.117869e+00
2.576341e+00  inf  -1.119023e+00
2.578639e+00  inf  -1.120172e+00
2.580925e+00  inf  -1.121310e+00
2.583199e+00  inf  -1.122448e+00
2.585461e+00  inf  -1.123579e+00
2.587711e+00  inf  -1.124702e+00
2.589950e+00  inf  -1.125826e+00
2.592177e+00  inf  -1.126933e+00
2.594393e+00  inf  -1.128039e+00
2.596597e+00  inf  -1.129144e+00
2.598791e+00  inf  -1.130241e+00
2.600973e+00  inf  -1.131327e+00
2.603144e+00  inf  -1.132415e+00
2.605305e+00  inf  -1.133491e+00
2.607455e+00  inf  -1.134565e+00
2.609594e+00  inf  -1.135631e+00
2.611723e+00  inf  -1.136697e+00
2.613842e+00  inf  -1.137758e+00
