# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=50, h=0.01
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
0.0000  0.000000000000000e+00  1.000000000000000e+00  5.000000000000000e-01  0.000000000000000e+00  5.000000000000000e-01
0.1000  9.354891748673760e-02  8.090170388185990e-01  3.272542845494072e-01  1.727457111798604e-01  5.000000000000000e-01
0.2000  1.513653364196118e-01  3.090171467390936e-01  4.774579848938525e-02  4.522541929691501e-01  5.000000000000000e-01
0.3000  1.513653558122579e-01  -3.090167579103404e-01  4.774567833470898e-02  4.522543088530941e-01  5.000000000000000e-01
0.4000  9.354896875118293e-02  -8.090167889595297e-01  3.272540824091941e-01  1.727459005078769e-01  5.000000000000000e-01
0.5000  6.484785521933267e-08  -9.999999786462556e-01  4.999999786462558e-01  8.300819582589914e-14  5.000000000000000e-01
0.6000  -9.354886302609813e-02  -8.090172610367705e-01  3.272544643277190e-01  1.727455100478878e-01  5.000000000000000e-01
0.7000  -1.513653131482959e-01  -3.090175276494121e-01  4.774591619727758e-02  4.522540539075972e-01  5.000000000000000e-01
0.8000  -1.513653726191149e-01  3.090163638026345e-01  4.774555654890109e-02  4.522544092852419e-01  5.000000000000000e-01
0.9000  -9.354901921656580e-02  8.090165321901465e-01  3.272538746784852e-01  1.727460868849257e-01  5.000000000000000e-01
1.0000  -1.296957076735161e-07  9.999999572923460e-01  4.999999572923469e-01  3.320327691455311e-13  5.000000000000000e-01
1.1000  9.354880856544544e-02  8.090174832547981e-01  3.272546441059637e-01  1.727453089159833e-01  5.000000000000000e-01
1.2000  1.513652898769559e-01  3.090179085596627e-01  4.774603390529403e-02  4.522539148459211e-01  5.000000000000000e-01
1.3000  1.513653894259458e-01  -3.090159696948940e-01  4.774543476323783e-02  4.522545097172455e-01  5.000000000000000e-01
1.4000  9.354906968193093e-02  -8.090162754206395e-01  3.272536669477420e-01  1.727462732620096e-01  5.000000000000000e-01
1.5000  1.945435573556115e-07  -9.999999359382706e-01  4.999999359382727e-01  7.470736986685056e-13  5.000000000000000e-01
