# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=50, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
0.0000  0.000000000000000e+00  1.000000000000000e+00  5.000000000000000e-01  0.000000000000000e+00  5.000000000000000e-01
0.0100  9.993421562268751e-03  9.980267284283186e-01  4.980286753286665e-01  1.971324671329387e-03  5.000000000000000e-01
0.0200  1.994740365519219e-02  9.921147013146741e-01  4.921457902823524e-01  7.854209717639145e-03  5.000000000000000e-01
0.0300  2.982266245899244e-02  9.822872507291350e-01  4.824441214725013e-01  1.755587852748610e-02  5.000000000000000e-01
0.0400  3.958022483874848e-02  9.685831611294267e-01  4.690766700117364e-01  3.092332998824679e-02  5.000000000000000e-01
0.0500  4.918158215355465e-02  9.510565162963944e-01  4.522542485949170e-01  4.774575140506197e-02  5.000000000000000e-01
0.0600  5.858884223253329e-02  9.297764858900304e-01  4.322421568570069e-01  6.775784314296775e-02  5.000000000000000e-01
0.0700  6.776487891792200e-02  9.048270524684250e-01  4.093559974393490e-01  9.064400256062143e-02  5.000000000000000e-01
0.0800  7.667347858505688e-02  8.763066800469792e-01  3.839566987474794e-01  1.160433012524869e-01  5.000000000000000e-01
0.0900  8.527948306100469e-02  8.443279255059185e-01  3.564448228945639e-01  1.435551771053982e-01  5.000000000000000e-01
0.1000  9.354892837780922e-02  8.090169943797100e-01  3.272542485975898e-01  1.727457514023680e-01  5.000000000000000e-01
0.1100  1.014491788127561e-01  7.705132427814753e-01  2.968453286508123e-01  2.031546713491411e-01  5.000000000000000e-01
0.1200  1.089490556866604e-01  7.289686274280780e-01  2.656976298871880e-01  2.343023701127612e-01  5.000000000000000e-01
0.1300  1.160189604118696e-01  6.845471059363843e-01  2.343023701229397e-01  2.656976298770052e-01  5.000000000000000e-01
0.1400  1.226309913043662e-01  6.374239897574547e-01  2.031546713591559e-01  2.968453286407847e-01  5.000000000000000e-01
0.1500  1.287590536989677e-01  5.877852523023388e-01  1.727457514120621e-01  3.272542485878744e-01  5.000000000000000e-01
0.1600  1.343789629330487e-01  5.358267949899845e-01  1.435551771146195e-01  3.564448228853128e-01  5.000000000000000e-01
0.1700  1.394685397923551e-01  4.817536741138375e-01  1.160433012610908e-01  3.839566987388373e-01  5.000000000000000e-01
0.1800  1.440076980422304e-01  4.257792915783311e-01  9.064400256847276e-02  4.093559974314510e-01  5.000000000000000e-01
0.1900  1.479785236988068e-01  3.681245526990645e-01  6.775784314994317e-02  4.322421568499764e-01  5.000000000000000e-01
0.2000  1.513653457273159e-01  3.090169943904434e-01  4.774575141105167e-02  4.522542485888638e-01  5.000000000000000e-01
0.2100  1.541547978885034e-01  2.486898871814312e-01  3.092332999315649e-02  4.690766700067546e-01  5.000000000000000e-01
0.2200  1.563358714890687e-01  1.873813146033421e-01  1.755587853123834e-02  4.824441214686681e-01  5.000000000000000e-01
0.2300  1.578999588279486e-01  1.253332335829130e-01  7.854209720174520e-03  4.921457902797277e-01  5.000000000000000e-01
0.2400  1.588408871669801e-01  6.279051954885342e-02  1.971324672607472e-03  4.980286753272903e-01  5.000000000000000e-01
0.2500  1.591549430918784e-01  2.040115038709489e-11  2.081034685584310e-22  4.999999999998936e-01  5.000000000000000e-01
0.2600  1.588408871673865e-01  -6.279051950813111e-02  1.971324670050497e-03  4.980286753298389e-01  5.000000000000000e-01
0.2700  1.578999588287598e-01  -1.253332335424304e-01  7.854209715100697e-03  4.921457902847843e-01  5.000000000000000e-01
0.2800  1.563358714902816e-01  -1.873813145632578e-01  1.755587852372729e-02  4.824441214761537e-01  5.000000000000000e-01
0.2900  1.541547978901131e-01  -2.486898871419023e-01  3.092332998332606e-02  4.690766700165508e-01  5.000000000000000e-01
0.3000  1.513653457293162e-01  -3.090169943516249e-01  4.774575139905608e-02  4.522542486008167e-01  5.000000000000000e-01
0.3100  1.479785237011897e-01  -3.681245526611086e-01  6.775784313597064e-02  4.322421568638977e-01  5.000000000000000e-01
0.3200  1.440076980449868e-01  -4.257792915413866e-01  9.064400255274255e-02  4.093559974471216e-01  5.000000000000000e-01
0.3300  1.394685397954741e-01  -4.817536740780491e-01  1.160433012438496e-01  3.839566987560102e-01  5.000000000000000e-01
0.3400  1.343789629365180e-01  -5.358267949554928e-01  1.435551770961379e-01  3.564448229037181e-01  5.000000000000000e-01
0.3500  1.287590537027738e-01  -5.877852522692788e-01  1.727457513926298e-01  3.272542486072217e-01  5.000000000000000e-01
0.3600  1.226309913084941e-01  -6.374239897259562e-01  2.031546713390779e-01  2.968453286607693e-01  5.000000000000000e-01
