# omega0=1, alpha=2
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
4.103676905995361e+00 7.785513079558094e-02 -6.095528155478220e-02
4.194869726128591e+00 7.247651623114183e-02 -5.704347162563292e-02
4.286062546261821e+00 6.744453364542248e-02 -5.335164207646119e-02
4.377255366395051e+00 6.273952476732532e-02 -4.987094677419680e-02
4.468448186528281e+00 5.834264270391479e-02 -4.659245065030457e-02
4.559641006661511e+00 5.423585651938053e-02 -4.350720517365427e-02
4.650833826794742e+00 5.040194945266811e-02 -4.060631259546364e-02
4.742026646927972e+00 4.682451174326969e-02 -3.788098014467404e-02
4.833219467061202e+00 4.348792893128716e-02 -3.532256526304923e-02
4.924412287194432e+00 4.037736640251265e-02 -3.292261288273954e-02
5.015605107327662e+00 3.747875086165768e-02 -3.067288566563519e-02
5.106797927460892e+00 3.477874933669426e-02 -2.856538804403593e-02
5.197990747594122e+00 3.226474624419998e-02 -2.659238482636607e-02
5.289183567727353e+00 2.992481897924722e-02 -2.474641506013074e-02
5.380376387860583e+00 2.774771243334741e-02 -2.302030177720369e-02
5.471569207993813e+00 2.572281278984596e-02 -2.140715818393530e-02
5.562762028127043e+00 2.384012089755205e-02 -1.990039080046735e-02
5.653954848260273e+00 2.209022547987126e-02 -1.849369999997373e-02
5.745147668393503e+00 2.046427639788917e-02 -1.718107834919399e-02
5.836340488526734e+00 1.895395815134409e-02 -1.595680710643232e-02
5.927533308659964e+00 1.755146377085558e-02 -1.481545119196818e-02
6.018726128793194e+00 1.624946922779089e-02 -1.375185290835770e-02
6.109918948926424e+00 1.504110846442049e-02 -1.276112465417260e-02
6.201111769059654e+00 1.391994912622478e-02 -1.183864084409504e-02
6.292304589192884e+00 1.287996906007662e-02 -1.098002922072998e-02
6.383497409326115e+00 1.191553362626818e-02 -1.018116171877936e-02
6.474690229459345e+00 1.102137385872794e-02 -9.438145020120140e-03
6.565883049592575e+00 1.019256549605562e-02 -8.747310918622572e-03
6.657075869725805e+00 9.424508895980068e-03 -8.105206596028508e-03
6.748268689859035e+00 8.712909837328198e-03 -7.508584894684400e-03
6.839461509992265e+00 8.053761206407471e-03 -6.954394659205389e-03
6.930654330125495e+00 7.443325558694475e-03 -6.439771207061658e-03
7.021847150258726e+00 6.878118541745965e-03 -5.962026977465518e-03
7.113039970391956e+00 6.354893161178754e-03 -5.518642398648610e-03
7.204232790525186e+00 5.870624868286979e-03 -5.107257005516349e-03
7.295425610658416e+00 5.422497445276935e-03 -4.725660832625666e-03
7.386618430791646e+00 5.007889662109414e-03 -4.371786101337717e-03
7.477811250924876e+00 4.624362677465878e-03 -4.043699214745224e-03
7.569004071058107e+00 4.269648155325287e-03 -3.739593069469596e-03
7.660196891191337e+00 3.941637067989006e-03 -3.457779689580606e-03
7.751389711324567e+00 3.638369156064793e-03 -3.196683184633599e-03
7.842582531457797e+00 3.358023015867767e-03 -2.954833031076479e-03
7.933775351591027e+00 3.098906784872052e-03 -2.730857673988547e-03
8.024968171724257e+00 2.859449396212948e-03 -2.523478444219688e-03
8.116160991857488e+00 2.638192373762283e-03 -2.331503784451200e-03
8.207353811990718e+00 2.433782139949238e-03 -2.153823776454255e-03
8.298546632123948e+00 2.244962809250077e-03 -1.989404960838582e-03
8.389739452257178e+00 2.070569441100312e-03 -1.837285439827266e-03
8.480932272390408e+00 1.909521726872900e-03 -1.696570253032163e-03
8.572125092523638e+00 1.760818086499451e-03 -1.566427015810574e-03
8.663317912656868e+00 1.623530151273997e-03 -1.446081809533037e-03
8.754510732790099e+00 1.496797610358718e-03 -1.334815312962776e-03
8.845703552923329e+00 1.379823399497737e-03 -1.231959163920522e-03
8.936896373056559e+00 1.271869211430299e-03 -1.136892540467410e-03
9.028089193189789e+00 1.172251308471118e-03 -1.049038950968907e-03
9.119282013323019e+00 1.080336618687454e-03 -9.678632225914965e-04
9.210474833456249e+00 9.955390980448734e-04 -8.928686780200894e-04
9.301667653589480e+00 9.173163418126519e-04 -8.235944904581880e-04
9.392860473722710e+00 8.451664294124104e-04 -7.596132072764121e-04
9.484053293855940e+00 7.786249877574361e-04 -7.005284330009521e-04
9.575246113989170e+00 7.172624589635175e-04 -6.459726626756365e-04
9.666438934122400e+00 6.606815591137416e-04 -5.956052569843671e-04
9.757631754255630e+00 6.085149155288148e-04 -5.491105508802114e-04
9.848824574388860e+00 5.604228707306380e-04 -5.061960878296207e-04
9.940017394522091e+00 5.160914419900120e-04 -4.665909721419499e-04
1.003121021465532e+01 4.752304260196318e-04 -4.300443322129735e-04
1.012240303478855e+01 4.375716390113543e-04 -3.963238878643022e-04
1.021359585492178e+01 4.028672828226372e-04 -3.652146153066633e-04
1.030478867505501e+01 3.708884286917972e-04 -3.365175035925222e-04
1.039598149518824e+01 3.414236104061334e-04 -3.100483967513458e-04
1.048717431532147e+01 3.142775193619412e-04 -2.856369161180684e-04
1.057836713545470e+01 2.892697944419985e-04 -2.631254576713737e-04
1.066955995558793e+01 2.662339000952815e-04 -2.423682594928057e-04
1.076075277572116e+01 2.450160864365335e-04 -2.232305347401621e-04
1.085194559585439e+01 2.254744255909803e-04 -2.055876657989695e-04
1.094313841598762e+01 2.074779188930479e-04 -1.893244555340466e-04
1.103433123612085e+01 1.909056699085089e-04 -1.743344318092918e-04
1.112552405625408e+01 1.756461185881512e-04 -1.605192016780387e-04
1.121671687638731e+01 1.615963321789158e-04 -1.477878518688069e-04
1.130790969652054e+01 1.486613488165273e-04 -1.360563924023034e-04
1.139910251665377e+01 1.367535700029959e-04 -1.252472403754147e-04
1.149029533678700e+01 1.257921984339842e-04 -1.152887411370017e-04
1.158148815692023e+01 1.157027178858867e-04 -1.061147242589454e-04
1.167268097705346e+01 1.064164121014964e-04 -9.766409187446509e-05
1.176387379718669e+01 9.786991982722942e-05 -8.988043711464491e-05
1.185506661731992e+01 9.000482335490508e-05 -8.271169052376329e-05
1.194625943745315e+01 8.276726810787325e-05 -7.610979247482364e-05
1.203745225758638e+01 7.610761098561127e-05 -7.003038973904725e-05
1.212864507771961e+01 6.998009534355262e-05 -6.443255448740675e-05
1.221983789785284e+01 6.434255063655773e-05 -5.927852411895244e-05
1.231103071798607e+01 5.915611489578248e-05 -5.453346042009810e-05
1.240222353811930e+01 5.438497834038332e-05 -5.016522666157038e-05
1.249341635825254e+01 4.999614654812901e-05 -4.614418133575128e-05
1.258460917838577e+01 4.595922172314864e-05 -4.244298732701481e-05
1.267580199851900e+01 4.224620070527511e-05 -3.903643539171890e-05
1.276699481865223e+01 3.883128846426075e-05 -3.590128090309224e-05
1.285818763878546e+01 3.569072591403080e-05 -3.301609288967101e-05
1.294938045891869e+01 3.280263096755842e-05 -3.036111446449412e-05
1.304057327905192e+01 3.014685183232226e-05 -2.791813380624854e-05
1.313176609918515e+01 2.770483162004715e-05 -2.567036491324388e-05
1.322295891931838e+01 2.545948341291216e-05 -2.360233740675018e-05
1.331415173945161e+01 2.339507499199140e-05 -2.169979471210571e-05
1.340534455958484e+01 2.149712249270832e-05 -1.994959999432653e-05
1.349653737971807e+01 1.975229230684531e-05 -1.833964926995397e-05
1.358773019985130e+01 1.814831060145082e-05 -1.685879115876918e-05
1.367892301998453e+01 1.667387987210044e-05 -1.549675277798746e-05
1.377011584011776e+01 1.531860199165335e-05 -1.424407131780805e-05
1.386130866025099e+01 1.407290725614029e-05 -1.309203087091455e-05
1.395250148038422e+01 1.292798896694900e-05 -1.203260411986622e-05
1.404369430051745e+01 1.187574312324639e-05 -1.105839851544841e-05
1.413488712065068e+01 1.090871283078941e-05 -1.016260660610896e-05
1.422607994078391e+01 1.002003706311043e-05 -9.338960203737430e-06
1.431727276091714e+01 9.203403438688256e-06 -8.581688094374720e-06
1.440846558105037e+01 8.453004703291246e-06 -7.885477024095790e-06
1.449965840118360e+01 7.763498630350824e-06 -7.245435710401893e-06
1.459085122131683e+01 7.129971074130989e-06 -6.657061648099326e-06
1.468204404145006e+01 6.547901930728700e-06 -6.116210495929207e-06
1.477323686158329e+01 6.013133780691105e-06 -5.619067846242032e-06
1.486442968171652e+01 5.521843004378934e-06 -5.162123194869319e-06
1.495562250184975e+01 5.070513177243883e-06 -4.742145942115100e-06
1.504681532198298e+01 4.655910567017283e-06 -4.356163268549052e-06
1.513800814211621e+01 4.275061568516661e-06 -4.001439741102336e-06
1.522920096224944e+01 3.925231924448523e-06 -3.675458515913748e-06
1.532039378238267e+01 3.603907592296658e-06 -3.375904014509810e-06
1.541158660251590e+01 3.308777128206527e-06 -3.100645959286121e-06
1.550277942264913e+01 3.037715468774154e-06 -2.847724662942798e-06
1.559397224278236e+01 2.788769000883626e-06 -2.615337474564574e-06
1.568516506291559e+01 2.560141818267692e-06 -2.401826292473009e-06
1.577635788304882e+01 2.350183071343957e-06 -2.205666060858033e-06
1.586755070318205e+01 2.157375324153582e-06 -2.025454173559233e-06
1.595874352331528e+01 1.980323838945642e-06 -1.859900714251759e-06
1.604993634344851e+01 1.817746715150443e-06 -1.707819467732564e-06
1.614112916358174e+01 1.668465815208012e-06 -1.568119642032493e-06
1.623232198371497e+01 1.531398414999828e-06 -1.439798245728850e-06
1.632351480384820e+01 1.405549521505969e-06 -1.321933069129707e-06
1.641470762398143e+01 1.290004804807324e-06 -1.213676221971329e-06
1.650590044411466e+01 1.183924095701743e-06 -1.114248183938175e-06
1.659709326424789e+01 1.086535404030783e-06 -1.022932327703329e-06
1.668828608438112e+01 9.971294163443614e-07 -9.390698773168292e-07
1.677947890451435e+01 9.150544347869423e-07 -8.620552676596389e-07
1.687067172464758e+01 8.397117220919132e-07 -7.913318733498186e-07
1.696186454478081e+01 7.705512203398395e-07 -7.263880779514740e-07
1.705305736491404e+01 7.070676136894305e-07 -6.667536566117189e-07
1.714425018504727e+01 6.487967076438124e-07 -6.119964473504758e-07
1.723544300518050e+01 5.953120995844867e-07 -5.617192881656832e-07
1.732663582531373e+01 5.462221173053370e-07 -5.155571989046482e-07
1.741782864544696e+01 5.011670041223495e-07 -4.731747885022378e-07
1.750902146558019e+01 4.598163308334429e-07 -4.342638697088371e-07
1.760021428571342e+01 4.218666163681806e-07 -3.985412648352574e-07
1.769140710584665e+01 3.870391404094798e-07 -3.657467873370582e-07
1.778259992597988e+01 3.550779325983129e-07 -3.356413852553610e-07
1.787379274611311e+01 3.257479241566243e-07 -3.080054336329198e-07
1.796498556624634e+01 2.988332488914180e-07 -2.826371640400673e-07
1.805617838637957e+01 2.741356815817249e-07 -2.593512202817914e-07
1.814737120651280e+01 2.514732027068714e-07 -2.379773302206882e-07
1.823856402664603e+01 2.306786793555671e-07 -2.183590844465434e-07
1.832975684677927e+01 2.115986529667059e-07 -2.003528132569857e-07
1.842094966691250e+01 1.940922252999080e-07 -1.838265540898841e-07
1.851214248704573e+01 1.780300347217360e-07 -1.686591021713436e-07
1.860333530717896e+01 1.632933155268694e-07 -1.547391377174090e-07
1.869452812731219e+01 1.497730335965767e-07 -1.419644235567146e-07
1.878572094744542e+01 1.373690922335601e-07 -1.302410675288127e-07
1.887691376757865e+01 1.259896025062954e-07 -1.194828444620191e-07
1.896810658771188e+01 1.155502128907238e-07 -1.096105729483207e-07
1.905929940784511e+01 1.059734934156613e-07 -1.005515425139486e-07
1.915049222797834e+01 9.718836990344669e-08 -9.223898713518921e-08
1.924168504811157e+01 8.912960425177928e-08 -8.461160137222799e-08
1.933287786824480e+01 8.173731702883246e-08 -7.761309569146755e-08
1.942407068837803e+01 7.495654895381183e-08 -7.119178782084297e-08
1.951526350851126e+01 6.873685811121892e-08 -6.530022723500877e-08
1.960645632864449e+01 6.303195000108601e-08 -5.989485009960906e-08
1.969764914877772e+01 5.779933776111677e-08 -5.493566221773118e-08
1.978884196891095e+01 5.300003011161779e-08 -5.038594771853753e-08
1.988003478904418e+01 4.859824477182481e-08 -4.621200140930569e-08
1.997122760917741e+01 4.456114527808429e-08 -4.238288287891906e-08
2.006242042931064e+01 4.085859930161156e-08 -3.887019059437560e-08
2.015361324944387e+01 3.746295671737134e-08 -3.564785437316938e-08
2.024480606957710e+01 3.434884581708799e-08 -3.269194474441708e-08
2.033599888971033e+01 3.149298618947783e-08 -2.998049783123870e-08
2.042719170984356e+01 2.887401691041188e-08 -2.749335449698168e-08
2.051838452997679e+01 2.647233879570249e-08 -2.521201259915697e-08
2.060957735011002e+01 2.426996957033030e-08 -2.311949128813203e-08
2.070077017024325e+01 2.225041090089935e-08 -2.120020637334307e-08
2.079196299037648e+01 2.039852632357968e-08 -1.943985585863853e-08
2.088315581050971e+01 1.870042917837032e-08 -1.782531482089463e-08
2.097434863064294e+01 1.714337973274383e-08 -1.634453887275437e-08
2.106554145077617e+01 1.571569074412570e-08 -1.498647551169657e-08
2.115673427090940e+01 1.440664077168705e-08 -1.374098271406881e-08
2.124792709104263e+01 1.320639460401788e-08 -1.259875418460967e-08
2.133911991117586e+01 1.210593022079771e-08 -1.155125071970417e-08
2.143031273130909e+01 1.109697175395616e-08 -1.059063718649433e-08
2.152150555144232e+01 1.017192795735348e-08 -9.709724660311995e-09
2.161269837157555e+01 9.323835734019772e-09 -8.901917299995172e-09
2.170389119170878e+01 8.546308306755837e-09 -8.161163574753217e-09
2.179508401184201e+01 7.833487651679877e-09 -7.481911487599016e-09
2.188627683197524e+01 7.180000845343414e-09 -6.859067469188682e-09
2.197746965210847e+01 6.580920004558288e-09 -6.287958642404096e-09
2.206866247224170e+01 6.031725524277647e-09 -5.764298182367717e-09
2.215985529237493e+01 5.528272342945309e-09 -5.284153518964113e-09
2.225104811250816e+01 5.066758986841461e-09 -4.843917149517162e-09
2.234224093264139e+01 4.643699165267134e-09 -4.440279848181228e-09
2.243343375277462e+01 4.255895707070689e-09 -4.070206075982802e-09
2.252462657290785e+01 3.900416646160683e-09 -3.730911411419411e-09
2.261581939304108e+01 3.574573279394106e-09 -3.419841836198470e-09
2.270701221317431e+01 3.275900034690274e-09 -3.134654724184389e-09
2.279820503330754e+01 3.002136000502802e-09 -2.873201394013804e-09
2.288939785344077e+01 2.751207979980589e-09 -2.633511097224399e-09
2.298059067357400e+01 2.521214944351902e-09 -2.413776324203739e-09
2.307178349370723e+01 2.310413770353962e-09 -2.212339319875502e-09
2.316297631384046e+01 2.117206155978548e-09 -2.027679709870179e-09
2.325416913397369e+01 1.940126617480176e-09 -1.858403146038906e-09
2.334536195410692e+01 1.777831478560285e-09 -1.703230887620624e-09
2.343655477424015e+01 1.629088769956247e-09 -1.560990241217828e-09
2.352774759437338e+01 1.492768964380950e-09 -1.430605789023691e-09
2.361894041450661e+01 1.367836477925956e-09 -1.311091340518646e-09
2.371013323463984e+01 1.253341874703592e-09 -1.201542548159078e-09
2.380132605477307e+01 1.148414716701920e-09 -1.101130132452776e-09
2.389251887490630e+01 1.052257005599262e-09 -1.009093666290342e-09
2.398371169503953e+01 9.641371676664738e-10 -9.247358725111578e-10
2.407490451517276e+01 8.833845369074642e-10 -8.474173924563506e-10
2.416609733530600e+01 8.093842952808701e-10 -7.765519867268519e-10
2.425729015543923e+01 7.415728322352686e-10 -7.116021325470738e-10
2.434848297557246e+01 6.794334889015651e-10 -6.520749850570334e-10
2.443967579570569e+01 6.224926551420424e-10 -5.975186725390911e-10
2.453086861583892e+01 5.703161902768361e-10 -5.475188980492796e-10
2.462206143597215e+01 5.225061407145232e-10 -5.016958221853837e-10
2.471325425610538e+01 4.786977299217125e-10 -4.597012038009143e-10
2.480444707623861e+01 4.385565981931694e-10 -4.212157773809908e-10
2.489563989637184e+01 4.017762715440056e-10 -3.859468475468008e-10
2.498683271650507e+01 3.680758407524285e-10 -3.536260827624664e-10
2.507802553663830e+01 3.371978331480579e-10 -3.240074917935433e-10
2.516921835677153e+01 3.089062611783690e-10 -2.968655678207724e-10
2.526041117690476e+01 2.829848331050094e-10 -2.719935863559591e-10
2.535160399703799e+01 2.592353123922603e-10 -2.492020442480889e-10
2.544279681717122e+01 2.374760134607040e-10 -2.283172281153070e-10
2.553398963730445e+01 2.175404224983980e-10 -2.091799014998848e-10
2.562518245743768e+01 1.992759329570667e-10 -1.916441009257909e-10
2.571637527757091e+01 1.825426862189133e-10 -1.755760318484543e-10
2.580756809770414e+01 1.672125087069578e-10 -1.608530562296837e-10
2.589876091783737e+01 1.531679374341475e-10 -1.473627641529527e-10
2.598995373797060e+01 1.403013266492107e-10 -1.350021225203763e-10
2.608114655810383e+01 1.285140288452277e-10 -1.236766944472996e-10
2.617233937823706e+01 1.177156439546894e-10 -1.132999234977149e-10
2.626353219837029e+01 1.078233310665337e-10 -1.037924773875954e-10
2.635472501850352e+01 9.876117747008158e-11 -9.508164622725862e-11
2.644591783863675e+01 9.045962026143252e-11 -8.710079078130203e-11
2.653711065876998e+01 8.285491614291111e-11 -7.978883659851287e-11
2.662830347890321e+01 7.588865540852394e-11 -7.308981020718551e-11
2.671949629903644e+01 6.950731644077638e-11 -6.695241388602463e-11
2.681068911916967e+01 6.366185734909016e-11 -6.132963580959399e-11
2.690188193930290e+01 5.830734165972012e-11 -5.617839263222249e-11
2.699307475943613e+01 5.340259522357545e-11 -5.145920181736317e-11
2.708426757956936e+01 4.890989174361916e-11 -4.713588124241493e-11
2.717546039970259e+01 4.479466453930180e-11 -4.317527381361405e-11
2.726665321983582e+01 4.102524236339153e-11 -3.954699501329785e-11
2.735784603996905e+01 3.757260726807027e-11 -3.622320147402948e-11
2.744903886010228e+01 3.441017268362866e-11 -3.317837883202767e-11
2.754023168023551e+01 3.151358002575507e-11 -3.038914725724114e-11
2.763142450036874e+01 2.886051228741802e-11 -2.783408319032147e-11
2.772261732050197e+01 2.643052319973218e-11 -2.549355593866700e-11
2.781381014063520e+01 2.420488066393782e-11 -2.334957789554269e-11
2.790500296076843e+01 2.216642326459311e-11 -2.138566724885706e-11
2.799619578090166e+01 2.029942877308659e-11 -1.958672214026248e-11
2.808738860103489e+01 1.858949364136543e-11 -1.793890532153978e-11
2.817858142116812e+01 1.702342256902457e-11 -1.642953843437528e-11
2.826977424130135e+01 1.558912730323713e-11 -1.504700511222907e-11
2.836096706143458e+01 1.427553390099969e-11 -1.378066216956854e-11
2.845215988156781e+01 1.307249774734392e-11 -1.262075820479857e-11
2.854335270170104e+01 1.197072568200967e-11 -1.155835899921508e-11
2.863454552183427e+01 1.096170464102677e-11 -1.058527914566083e-11
2.872573834196750e+01 1.003763626911880e-11 -9.694019387654886e-12
2.881693116210073e+01 9.191377004194789e-12 -8.877709192953153e-12
2.890812398223396e+01 8.416383176774401e-12 -8.130054125099296e-12
2.899931680236719e+01 7.706660705312793e-12 -7.445287612840744e-12
2.909050962250042e+01 7.056719003339541e-12 -6.818126750584417e-12
2.918170244263365e+01 6.461528746365529e-12 -6.243731793602105e-12
2.927289526276688e+01 5.916483175883757e-12 -5.717669039694188e-12
2.936408808290011e+01 5.417362644716508e-12 -5.235876814693257e-12
2.945528090303334e+01 4.960302132645241e-12 -4.794634302728849e-12
2.954647372316657e+01 4.541761483887385e-12 -4.390532983757702e-12
2.963766654329980e+01 4.158498138726648e-12 -4.020450460652907e-12
2.972885936343303e+01 3.807542150617614e-12 -3.681526476288969e-12
2.982005218356626e+01 3.486173297514544e-12 -3.371140937694480e-12
2.991124500369950e+01 3.191900112150655e-12 -3.086893779595051e-12
3.000243782383273e+01 2.922440670638331e-12 -2.826586513651324e-12
3.009363064396596e+01 2.675704992183668e-12 -2.588205322515417e-12
3.018482346409919e+01 2.449778915012122e-12 -2.369905569580782e-12
3.027601628423242e+01 2.242909324878948e-12 -2.169997606073809e-12
3.036720910436565e+01 2.053490622874098e-12 -1.986933767011721e-12
3.045840192449888e+01 1.880052328704620e-12 -1.819296456605043e-12
3.054959474463211e+01 1.721247724320247e-12 -1.665787231982496e-12
3.064078756476534e+01 1.575843450705612e-12 -1.525216801724185e-12
3.073198038489857e+01 1.442709977955811e-12 -1.396495862663078e-12
3.082317320503180e+01 1.320812875436215e-12 -1.278626704807510e-12
3.091436602516503e+01 1.209204814953303e-12 -1.170695520097364e-12
3.100555884529826e+01 1.107018245477358e-12 -1.071865356077802e-12
3.109675166543149e+01 1.013458683102863e-12 -9.813696604977963e-13
3.118794448556472e+01 9.277985646474258e-13 -8.985063673533540e-13
3.127913730569795e+01 8.493716176109604e-13 -8.226324790315460e-13
3.137033012583118e+01 7.775677031765276e-13 -7.531591030025209e-13
3.146152294596441e+01 7.118280925628154e-13 -6.895469049813579e-13
3.155271576609764e+01 6.516411403633741e-13 -6.313019436662699e-13
3.164390858623087e+01 5.965383215547436e-13 -5.779718550784340e-13
3.173510140636410e+01 5.460906016477258e-13 -5.291423572037843e-13
3.182629422649733e+01 4.999051120145653e-13 -4.844340480887446e-13
3.191748704663056e+01 4.576221047692077e-13 -4.434994727887377e-13
3.200867986676379e+01 4.189121637260028e-13 -4.060204366274599e-13
3.209987268689702e+01 3.834736499305922e-13 -3.717055441119928e-13
3.219106550703025e+01 3.510303620602995e-13 -3.402879445782070e-13
3.228225832716348e+01 3.213293936439066e-13 -3.115232672257385e-13
3.237345114729671e+01 2.941391705648589e-13 -2.851877296541520e-13
3.246464396742994e+01 2.692476536992832e-13 -2.610764053428048e-13
3.255583678756317e+01 2.464606928113245e-13 -2.390016367365211e-13
3.264702960769640e+01 2.256005189929228e-13 -2.187915817167781e-13
3.273822242782963e+01 2.065043640021832e-13 -2.002888822621972e-13
3.282941524796286e+01 1.890231958320952e-13 -1.833494450405512e-13
3.292060806809609e+01 1.730205607370114e-13 -1.678413245343774e-13
3.301180088822932e+01 1.583715227648727e-13 -1.536437000902051e-13
3.310299370836255e+01 1.449616925949351e-13 -1.406459390033663e-13
3.319418652849578e+01 1.326863381694842e-13 -1.287467384118751e-13
3.328537934862901e+01 1.214495702389884e-13 -1.178533393789889e-13
3.337657216876224e+01 1.111635965181844e-13 -1.078808070994283e-13
3.346776498889547e+01 1.017480386801306e-13 -9.875137167308034e-14
3.355895780902870e+01 9.312930690038576e-14 -9.039382435623084e-14
3.365015062916194e+01 8.524002710786987e-14 -8.274296462753044e-14
3.374134344929517e+01 7.801851650607822e-14 -7.573909379726132e-14
3.383253626942840e+01 7.140830330125223e-14 -6.932755124703694e-14
3.392372908956163e+01 6.535768691574062e-14 -6.345828971557483e-14
3.401492190969486e+01 5.981933527772831e-14 -5.808548634715109e-14
3.410611472982809e+01 5.474991606517645e-14 -5.316718649507842e-14
3.419730754996132e+01 5.010975904440736e-14 -4.866497752516119e-14
3.428850037009455e+01 4.586254688430268e-14 -4.454369009550458e-14
3.437969319022778e+01 4.197503204741101e-14 -4.077112460106827e-14
3.447088601036101e+01 3.841677756107821e-14 -3.731780066558045e-14
3.456207883049424e+01 3.515991965657237e-14 -3.415672774135759e-14
3.465327165062747e+01 3.217895043349897e-14 -3.126319504057374e-14
3.474446447076070e+01 2.945051886189423e-14 -2.861457917084110e-14
3.483565729089393e+01 2.695324857643965e-14 -2.619016798474822e-14
3.492685011102716e+01 2.466757104735377e-14 -2.397099927830360e-14
3.501804293116039e+01 2.257557283168990e-14 -2.193971308801305e-14
3.510923575129362e+01 2.066085571792018e-14 -2.008041644146184e-14
3.520042857142685e+01 1.890840867665834e-14 -1.837855951258434e-14
3.529162139156008e+01 1.730449062193647e-14 -1.682082222102656e-14
3.538281421169331e+01 1.583652307131212e-14 -1.539501039581777e-14
3.547400703182654e+01 1.449299186988724e-14 -1.408996069758934e-14
3.556519985195977e+01 1.326335721366372e-14 -1.289545356138023e-14
3.565639267209300e+01 1.213797127208359e-14 -1.180213348417303e-14
3.574758549222623e+01 1.110800276860382e-14 -1.080143603818781e-14
3.583877831235946e+01 1.016536793219073e-14 -9.885521043064035e-15
3.592997113249269e+01 9.302667282105922e-15 -9.047211377782517e-15
3.602116395262592e+01 8.513127753675926e-15 -8.279936956889387e-15
3.611235677275915e+01 7.790549714242268e-15 -7.577683435617919e-15
3.620354959289238e+01 7.129258456497845e-15 -6.934945245171339e-15
3.629474241302561e+01 6.524059791223923e-15 -6.346682593012779e-15
3.638593523315884e+01 5.970199393318377e-15 -5.808282093766531e-15
3.647712805329207e+01 5.463325584197101e-15 -5.315520724505078e-15
3.656832087342530e+01 4.999455260382374e-15 -4.864532823996362e-15
3.665951369355853e+01 4.574942702571659e-15 -4.451779879114646e-15
3.675070651369176e+01 4.186451021897127e-15 -4.074022863258598e-15
3.684189933382499e+01 3.830926020613843e-15 -3.728296911439012e-15
3.693309215395822e+01 3.505572263252099e-15 -3.411888134848969e-15
3.702428497409145e+01 3.207831171482390e-15 -3.122312394351598e-15
3.711547779422468e+01 2.935360971703476e-15 -2.857295867543295e-15
