# omega0=1, alpha=0.2
# theta0=-0.79, theta_dot0=0.1234
# t_start=0, t_end=200, h=0.0116355
#   t          x(t)                 v(t)       
4.491313941799135e+01 -1.064477101533397e+01 -9.840734989698129e-01
4.502949470145765e+01 -1.076039087123072e+01 -1.003036920028927e+00
4.514584998492396e+01 -1.087810847795640e+01 -1.019939245036950e+00
4.526220526839026e+01 -1.099761550348273e+01 -1.033590864959483e+00
4.537856055185657e+01 -1.111846171626060e+01 -1.042748737311260e+00
4.549491583532287e+01 -1.124005126937015e+01 -1.046161566162584e+00
4.561127111878918e+01 -1.136164496295718e+01 -1.042626958509723e+00
4.572762640225548e+01 -1.148236968957313e+01 -1.031056957679909e+00
4.584398168572179e+01 -1.160123572960079e+01 -1.010546369951861e+00
4.596033696918809e+01 -1.171716182463490e+01 -9.804368998035360e-01
4.607669225265440e+01 -1.182900711159211e+01 -9.403697584228662e-01
4.619304753612070e+01 -1.193560819011673e+01 -8.903203811743035e-01
4.630940281958701e+01 -1.203581897444445e+01 -8.306111224531599e-01
4.642575810305331e+01 -1.212855067363212e+01 -7.619008657257492e-01
4.654211338651962e+01 -1.221280931011910e+01 -6.851537087309070e-01
4.665846866998592e+01 -1.228772860056071e+01 -6.015915294316930e-01
4.677482395345223e+01 -1.235259668333139e+01 -5.126367644627126e-01
4.689117923691853e+01 -1.240687593831038e+01 -4.198519351014930e-01
4.700753452038484e+01 -1.245021585848768e+01 -3.248814913597575e-01
4.712388980385114e+01 -1.248245948587746e+01 -2.293998237991762e-01
4.724024508731745e+01 -1.250364425745298e+01 -1.350673203228257e-01
4.735660037078375e+01 -1.251399821833586e+01 -4.349457107322428e-02
4.747295565425006e+01 -1.251393249160553e+01 4.378644879174913e-02
4.758931093771636e+01 -1.250403071431585e+01 1.253460307968979e-01
4.770566622118267e+01 -1.248503593121641e+01 1.998770614888406e-01
4.782202150464897e+01 -1.245783524605513e+01 2.662134120316051e-01
4.793837678811528e+01 -1.242344241143349e+01 3.233470155581651e-01
4.805473207158158e+01 -1.238297851474057e+01 3.704434116762487e-01
4.817108735504789e+01 -1.233765098792738e+01 4.068548064372182e-01
4.828744263851419e+01 -1.228873130897922e+01 4.321292499817352e-01
4.840379792198050e+01 -1.223753193288647e+01 4.460144780300446e-01
4.852015320544680e+01 -1.218538314227361e+01 4.484553172477112e-01
4.863650848891311e+01 -1.213361059823794e+01 4.395842466882771e-01
4.875286377237941e+01 -1.208351436902098e+01 4.197055899987796e-01
4.886921905584572e+01 -1.203635010654590e+01 3.892746971593894e-01
4.898557433931202e+01 -1.199331283932811e+01 3.488741776773785e-01
4.910192962277833e+01 -1.195552358424194e+01 2.991896362970341e-01
4.921828490624463e+01 -1.192401868978404e+01 2.409873796756146e-01
4.933464018971094e+01 -1.189974155262915e+01 1.750962273770501e-01
4.945099547317724e+01 -1.188353613440138e+01 1.023949494950610e-01
4.956735075664355e+01 -1.187614157290862e+01 2.380606900636976e-02
4.968370604010985e+01 -1.187818714584178e+01 -5.970409136512269e-02
4.980006132357616e+01 -1.189018690903781e+01 -1.471200940225119e-01
4.991641660704246e+01 -1.191253349243105e+01 -2.373685827890983e-01
5.003277189050877e+01 -1.194549078653679e+01 -3.293084857466439e-01
5.014912717397507e+01 -1.198918557826415e+01 -4.217233060956549e-01
5.026548245744138e+01 -1.204359857836610e+01 -5.133189707007368e-01
5.038183774090768e+01 -1.210855569480764e+01 -6.027307848824816e-01
5.049819302437399e+01 -1.218372080240761e+01 -6.885426632458024e-01
5.061454830784029e+01 -1.226859157693681e+01 -7.693208173319643e-01
5.073090359130660e+01 -1.236250012408214e+01 -8.436623893191677e-01
5.084725887477290e+01 -1.246462005982063e+01 -9.102571799027114e-01
5.096361415823921e+01 -1.257398132678018e+01 -9.679579021165655e-01
5.107996944170552e+01 -1.268949334527763e+01 -1.015851817074910e+00
5.119632472517182e+01 -1.280997615289856e+01 -1.053324850478848e+00
5.131268000863813e+01 -1.293419811724335e+01 -1.080109000145088e+00
5.142903529210443e+01 -1.306091780909966e+01 -1.096305394276807e+00
5.154539057557074e+01 -1.318892691012162e+01 -1.102378629504271e+00
5.166174585903704e+01 -1.331709076705016e+01 -1.099122355788782e+00
5.177810114250335e+01 -1.344438346114316e+01 -1.087600470306424e+00
5.189445642596965e+01 -1.356991498144810e+01 -1.069071695826550e+00
5.201081170943596e+01 -1.369294911343840e+01 -1.044907034117661e+00
5.212716699290226e+01 -1.381291176632889e+01 -1.016509413497645e+00
5.224352227636857e+01 -1.392939045842476e+01 -9.852431210941857e-01
5.235987755983487e+01 -1.404212641513201e+01 -9.523779789728394e-01
5.247623284330118e+01 -1.415100114610182e+01 -9.190504077586499e-01
5.259258812676748e+01 -1.425601947028900e+01 -8.862410916600323e-01
5.270894341023379e+01 -1.435729081643687e+01 -8.547672326130971e-01
5.282529869370009e+01 -1.445501032973646e+01 -8.252864290239782e-01
5.294165397716640e+01 -1.454944094834655e+01 -7.983089312164207e-01
5.305800926063270e+01 -1.464089724326281e+01 -7.742152205878685e-01
5.317436454409901e+01 -1.472973148542876e+01 -7.532763307335864e-01
5.329071982756531e+01 -1.481632213690066e+01 -7.356749081084955e-01
5.340707511103162e+01 -1.490106476354451e+01 -7.215255797565499e-01
5.352343039449792e+01 -1.498436522967643e+01 -7.108936882563108e-01
5.363978567796423e+01 -1.506663494923985e+01 -7.038118399435960e-01
5.375614096143053e+01 -1.514828792071957e+01 -7.002939878774854e-01
5.387249624489684e+01 -1.522973925167653e+01 -7.003469462641585e-01
5.398885152836314e+01 -1.531140487281153e+01 -7.039793243549993e-01
5.410520681182945e+01 -1.539370214205676e+01 -7.112078921321138e-01
5.422156209529575e+01 -1.547705103945901e+01 -7.220613624827924e-01
5.433791737876206e+01 -1.556187564826858e+01 -7.365815075664064e-01
5.445427266222836e+01 -1.564860560272627e+01 -7.548214311776764e-01
5.457062794569467e+01 -1.573767715575561e+01 -7.768407040108676e-01
5.468698322916097e+01 -1.582953347855100e+01 -8.026969463706760e-01
5.480333851262728e+01 -1.592462374891501e+01 -8.324333292136941e-01
5.491969379609358e+01 -1.602340051847605e+01 -8.660613839456575e-01
5.503604907955989e+01 -1.612631477649240e+01 -9.035385013121744e-01
5.515240436302619e+01 -1.623380806097186e+01 -9.447396140565776e-01
5.526875964649250e+01 -1.634630092486951e+01 -9.894228702365127e-01
5.538511492995880e+01 -1.646417707433302e+01 -1.037189704754964e+00
5.550147021342511e+01 -1.658776259651735e+01 -1.087440701218414e+00
5.561782549689141e+01 -1.671729993564772e+01 -1.139330076004307e+00
5.573418078035772e+01 -1.685291671150960e+01 -1.191723506136474e+00
5.585053606382402e+01 -1.699459014941123e+01 -1.243166203232902e+00
5.596689134729033e+01 -1.714210881816409e+01 -1.291870206418662e+00
5.608324663075663e+01 -1.729503450207191e+01 -1.335731125358600e+00
5.619960191422294e+01 -1.745266821562037e+01 -1.372384048164089e+00
5.631595719768924e+01 -1.761402533967842e+01 -1.399305043915792e+00
5.643231248115555e+01 -1.777782525344645e+01 -1.413958068636483e+00
5.654866776462185e+01 -1.794250028278168e+01 -1.413977582399599e+00
5.666502304808816e+01 -1.810622704448074e+01 -1.397366722409686e+00
5.678137833155446e+01 -1.826698040456636e+01 -1.362682689300859e+00
5.689773361502077e+01 -1.842260676186508e+01 -1.309178632657695e+00
5.701408889848707e+01 -1.857091004164177e+01 -1.236876952212114e+00
5.713044418195338e+01 -1.870974156354418e+01 -1.146561934535770e+00
5.724679946541968e+01 -1.883708450337511e+01 -1.039696352671847e+00
5.736315474888599e+01 -1.895112512707285e+01 -9.182817727645199e-01
5.747951003235229e+01 -1.905030586856783e+01 -7.846912705600176e-01
5.759586531581860e+01 -1.913335879151498e+01 -6.415041327275111e-01
5.771222059928490e+01 -1.919932111622153e+01 -4.913660260319303e-01
5.782857588275121e+01 -1.924753666640281e+01 -3.368881633213524e-01
5.794493116621751e+01 -1.927764804927616e+01 -1.805885888128842e-01
5.806128644968382e+01 -1.928958422916649e+01 -2.487028347415310e-02
5.817764173315012e+01 -1.928354719368728e+01 1.279746070702411e-01
5.829399701661643e+01 -1.925999999849456e+01 2.757475631020472e-01
5.841035230008274e+01 -1.921965692340693e+01 4.163267172254453e-01
5.852670758354904e+01 -1.916347501821888e+01 5.476616444571805e-01
5.864306286701535e+01 -1.909264514204018e+01 6.677883630862722e-01
5.875941815048165e+01 -1.900857985545417e+01 7.748687099599317e-01
5.887577343394796e+01 -1.891289533855660e+01 8.672529975019089e-01
5.899212871741426e+01 -1.880738496585115e+01 9.435591709851961e-01
5.910848400088057e+01 -1.869398326789690e+01 1.002756556875826e+00
5.922483928434687e+01 -1.857472060899728e+01 1.044239046980401e+00
5.934119456781318e+01 -1.845167071637531e+01 1.067872419813753e+00
5.945754985127948e+01 -1.832689480736867e+01 1.074004002819557e+00
5.957390513474579e+01 -1.820238707421477e+01 1.063429462894800e+00
5.969026041821209e+01 -1.808002642970856e+01 1.037319527945288e+00
5.980661570167840e+01 -1.796153865088284e+01 9.971166994597730e-01
5.992297098514470e+01 -1.784847158721674e+01 9.444166194157118e-01
6.003932626861101e+01 -1.774218429810938e+01 8.808497934235640e-01
6.015568155207731e+01 -1.764384926042394e+01 8.079771335953142e-01
6.027203683554362e+01 -1.755446545944014e+01 7.272084497632937e-01
6.038839211900992e+01 -1.747487940299866e+01 6.397480727767988e-01
6.050474740247623e+01 -1.740581087316304e+01 5.465674849825403e-01
6.062110268594253e+01 -1.734788043122267e+01 4.484018724277505e-01
6.073745796940884e+01 -1.730163614933423e+01 3.457660620450901e-01
6.085381325287514e+01 -1.726757759046081e+01 2.389851368377609e-01
6.097016853634145e+01 -1.724617557148828e+01 1.282357225392821e-01
6.108652381980775e+01 -1.723788664652476e+01 1.359508084387934e-02
6.120287910327406e+01 -1.724316150905207e+01 -1.049036362674200e-01
6.131923438674036e+01 -1.726244664079760e+01 -2.272105999963710e-01
6.143558967020667e+01 -1.729617856890382e+01 -3.531930246871750e-01
6.155194495367297e+01 -1.734477009275459e+01 -4.825634745104430e-01
6.166830023713928e+01 -1.740858789348068e+01 -6.148037237971925e-01
6.178465552060558e+01 -1.748792115352125e+01 -7.490870795224016e-01
6.190101080407189e+01 -1.758294132233020e+01 -8.842052000979945e-01
6.201736608753819e+01 -1.769365410185577e+01 -1.018509637753397e+00
6.213372137100450e+01 -1.781984618648731e+01 -1.149882978670573e+00
6.225007665447080e+01 -1.796103125787149e+01 -1.275758179465588e+00
6.236643193793711e+01 -1.811640197587668e+01 -1.393205271679086e+00
6.248278722140341e+01 -1.828479670022616e+01 -1.499099337541884e+00
6.259914250486972e+01 -1.846469061204956e+01 -1.590370547813180e+00
6.271549778833602e+01 -1.865421986309597e+01 -1.664316585689475e+00
6.283185307180233e+01 -1.885124372997165e+01 -1.718934543276124e+00
6.294820835526863e+01 -1.905344363672404e+01 -1.753211902853322e+00
6.306456363873494e+01 -1.925845056400305e+01 -1.767313897928814e+00
6.318091892220124e+01 -1.946398590823202e+01 -1.762622346929016e+00
6.329727420566755e+01 -1.966799750513632e+01 -1.741615219055430e+00
6.341362948913385e+01 -1.986877355471373e+01 -1.707614733040010e+00
6.352998477260016e+01 -2.006502223562146e+01 -1.664460310540092e+00
6.364634005606646e+01 -2.025591209210636e+01 -1.616171947710966e+00
6.376269533953277e+01 -2.044107547783331e+01 -1.566659457047663e+00
6.387905062299907e+01 -2.062058257980992e+01 -1.519511026209450e+00
6.399540590646538e+01 -2.079489601243146e+01 -1.477870435906929e+00
6.411176118993168e+01 -2.096481588813296e+01 -1.444393411420004e+00
6.422811647339799e+01 -2.113142345906143e+01 -1.421262864895410e+00
6.434447175686429e+01 -2.129602881334702e+01 -1.410239429765970e+00
6.446082704033060e+01 -2.146012541317496e+01 -1.412725086944639e+00
6.457718232379690e+01 -2.162535186842696e+01 -1.429821079860593e+00
6.469353760726321e+01 -2.179345935629520e+01 -1.462364717858456e+00
6.480989289072951e+01 -2.196628145762386e+01 -1.510932091832082e+00
6.492624817419582e+01 -2.214570176027602e+01 -1.575795136347572e+00
6.504260345766212e+01 -2.233361330050604e+01 -1.656822698432090e+00
6.515895874112843e+01 -2.253186284505873e+01 -1.753318044053456e+00
6.527531402459473e+01 -2.274217248774562e+01 -1.863792267001301e+00
6.539166930806104e+01 -2.296603174099787e+01 -1.985687891925219e+00
6.550802459152735e+01 -2.320455635397085e+01 -2.115092831965101e+00
6.562437987499365e+01 -2.345831682465912e+01 -2.246521833592070e+00
6.574073515845996e+01 -2.372715091770766e+01 -2.372882405898925e+00
6.585709044192626e+01 -2.400998967000072e+01 -2.485763265238813e+00
6.597344572539257e+01 -2.430474126517817e+01 -2.576151542732398e+00
6.608980100885887e+01 -2.460828376430063e+01 -2.635571540563046e+00
6.620615629232518e+01 -2.491660655827216e+01 -2.657453699399384e+00
6.632251157579148e+01 -2.522510724368077e+01 -2.638366286346879e+00
6.643886685925779e+01 -2.552900335967851e+01 -2.578695854148124e+00
6.655522214272409e+01 -2.582377745842602e+01 -2.482519979514536e+00
6.667157742619040e+01 -2.610556103160991e+01 -2.356717857887544e+00
6.678793270965670e+01 -2.637138534260669e+01 -2.209640641436764e+00
6.690428799312301e+01 -2.661927257885208e+01 -2.049763845058673e+00
6.702064327658931e+01 -2.684818592843397e+01 -1.884649706098091e+00
6.713699856005562e+01 -2.705788453693417e+01 -1.720356452318380e+00
6.725335384352192e+01 -2.724873470487212e+01 -1.561261091897946e+00
6.736970912698823e+01 -2.742151871860685e+01 -1.410172381548853e+00
6.748606441045453e+01 -2.757726697999342e+01 -1.268597281309277e+00
6.760241969392084e+01 -2.771712468840394e+01 -1.137054066190673e+00
6.771877497738714e+01 -2.784225430354345e+01 -1.015366565598585e+00
6.783513026085345e+01 -2.795376952670388e+01 -9.029088537228830e-01
6.795148554431975e+01 -2.805269441899521e+01 -7.987926376511738e-01
6.806784082778606e+01 -2.813994117305978e+01 -7.020018264077951e-01
6.818419611125236e+01 -2.821630091696379e+01 -6.114836869973466e-01
6.830055139471867e+01 -2.828244309591435e+01 -5.262067631106915e-01
6.841690667818497e+01 -2.833892010441904e+01 -4.451945610633963e-01
6.853326196165128e+01 -2.838617478596700e+01 -3.675421955277771e-01
6.864961724511758e+01 -2.842454914761618e+01 -2.924213884143145e-01
6.876597252858389e+01 -2.845429317278176e+01 -2.190776954661230e-01
6.888232781205019e+01 -2.847557299480558e+01 -1.468226627234467e-01
6.899868309551650e+01 -2.848847795595244e+01 -7.502276479501410e-02
6.911503837898280e+01 -2.849302625576392e+01 -3.086394442994691e-03
6.923139366244911e+01 -2.848916901705496e+01 6.955019732526545e-02
6.934774894591541e+01 -2.847679268920616e+01 1.434373144328134e-01
6.946410422938172e+01 -2.845571978437133e+01 2.191259513563965e-01
6.958045951284802e+01 -2.842570801781892e+01 2.971809623578519e-01
6.969681479631433e+01 -2.838644801313381e+01 3.781923930627014e-01
6.981317007978063e+01 -2.833755985164013e+01 4.627837813225346e-01
6.992952536324694e+01 -2.827858891084461e+01 5.516157463443920e-01
7.004588064671324e+01 -2.820900167019497e+01 6.453824975891344e-01
7.016223593017955e+01 -2.812818248899337e+01 7.447979797833574e-01
7.027859121364585e+01 -2.803543280775107e+01 8.505672294970570e-01
7.039494649711216e+01 -2.792997481332634e+01 9.633372318576434e-01
7.051130178057846e+01 -2.781096234493011e+01 1.083620373980587e+00
7.062765706404477e+01 -2.767750266412994e+01 1.211683026398686e+00
7.074401234751107e+01 -2.752869354199925e+01 1.347392837739729e+00
7.086036763097738e+01 -2.736368065510153e+01 1.490022605795982e+00
7.097672291444368e+01 -2.718174003137261e+01 1.638018267752839e+00
7.109307819790999e+01 -2.698238848674832e+01 1.788755803909550e+00
7.120943348137629e+01 -2.676552070348431e+01 1.938337206307983e+00
7.132578876484260e+01 -2.653156405383627e+01 2.081505030304260e+00
7.144214404830890e+01 -2.628163162264743e+01 2.211776157278744e+00
7.155849933177521e+01 -2.601764225604246e+01 2.321886992141315e+00
7.167485461524151e+01 -2.574236867535327e+01 2.404581706845895e+00
7.179120989870782e+01 -2.545937739558698e+01 2.453657464920586e+00
7.190756518217412e+01 -2.517284242268891e+01 2.465041052754176e+00
7.202392046564043e+01 -2.488724687330026e+01 2.437585766069460e+00
7.214027574910673e+01 -2.460702184476478e+01 2.373319747220188e+00
7.225663103257304e+01 -2.433619386306563e+01 2.277054309189722e+00
7.237298631603934e+01 -2.407810952741578e+01 2.155488105821184e+00
7.248934159950565e+01 -2.383527994769905e+01 2.016097979626732e+00
7.260569688297196e+01 -2.360935153855784e+01 1.866120755636900e+00
7.272205216643826e+01 -2.340117958562629e+01 1.711826379800061e+00
7.283840744990457e+01 -2.321096595008506e+01 1.558141394452784e+00
7.295476273337087e+01 -2.303842226702201e+01 1.408573033543474e+00
7.307111801683718e+01 -2.288292922630789e+01 1.265334740731302e+00
7.318747330030348e+01 -2.274367446165755e+01 1.129573368557129e+00
7.330382858376979e+01 -2.261976187959065e+01 1.001622909293865e+00
7.342018386723609e+01 -2.251029225513575e+01 8.812393605068820e-01
7.353653915070240e+01 -2.241441871121676e+01 7.677956461647245e-01
7.365289443416870e+01 -2.233138214427847e+01 6.604314428717404e-01
7.376924971763501e+01 -2.226053169743752e+01 5.581613564290397e-01
7.388560500110131e+01 -2.220133473701743e+01 4.599484514976563e-01
7.400196028456762e+01 -2.215337991616009e+01 3.647507841348672e-01
7.411831556803392e+01 -2.211637605462189e+01 2.715478359425650e-01
7.423467085150023e+01 -2.209014883119577e+01 1.793525150356061e-01
7.435102613496653e+01 -2.207463669910583e+01 8.721315743555219e-02
7.446738141843284e+01 -2.206988698025445e+01 -5.791046317629436e-03
7.458373670189914e+01 -2.207605273982896e+01 -1.005584796497625e-01
7.470009198536545e+01 -2.209339075170678e+01 -1.979750460906529e-01
7.481644726883175e+01 -2.212226059964105e+01 -2.989233533900960e-01
7.493280255229806e+01 -2.216312468137288e+01 -4.042885836088435e-01
7.504915783576436e+01 -2.221654855338575e+01 -5.149578795770775e-01
7.516551311923067e+01 -2.228320063182476e+01 -6.318090998226159e-01
7.528186840269697e+01 -2.236384970847344e+01 -7.556834688982937e-01
7.539822368616328e+01 -2.245935801401401e+01 -8.873350823674976e-01
7.551457896962958e+01 -2.257066665099000e+01 -1.027348721463054e+00
7.563093425309589e+01 -2.269876916841228e+01 -1.176016676410865e+00
7.574728953656219e+01 -2.284466801436815e+01 -1.333166571068350e+00
7.586364482002850e+01 -2.300930793639214e+01 -1.497937660826815e+00
7.598000010349480e+01 -2.319348075308430e+01 -1.668515660862802e+00
7.609635538696111e+01 -2.339769829668439e+01 -1.841858718736910e+00
7.621271067042741e+01 -2.362203595187333e+01 -2.013480108171561e+00
7.632906595389372e+01 -2.386595902457303e+01 -2.177390257084131e+00
7.644542123736002e+01 -2.412815772384706e+01 -2.326323872087094e+00
7.656177652082633e+01 -2.440643056749591e+01 -2.452357480243839e+00
7.667813180429263e+01 -2.469766367405551e+01 -2.547930320124506e+00
7.679448708775894e+01 -2.499794597930151e+01 -2.607119527854174e+00
7.691084237122524e+01 -2.530283275630125e+01 -2.626850197061366e+00
7.702719765469155e+01 -2.560772704443413e+01 -2.607650297489252e+00
7.714355293815785e+01 -2.590830781485581e+01 -2.553671629471901e+00
7.725990822162416e+01 -2.620091567736305e+01 -2.471961750547121e+00
7.737626350509046e+01 -2.648282184419558e+01 -2.371245400125749e+00
7.749261878855677e+01 -2.675234568826995e+01 -2.260606417681652e+00
7.760897407202307e+01 -2.700883019733350e+01 -2.148407122770371e+00
7.772532935548938e+01 -2.725251462117354e+01 -2.041614430519363e+00
7.784168463895568e+01 -2.748435296403823e+01 -1.945531549423899e+00
7.795803992242199e+01 -2.770582002959147e+01 -1.863830514310084e+00
7.807439520588829e+01 -2.791873226325832e+01 -1.798752568345957e+00
7.819075048935460e+01 -2.812509603799709e+01 -1.751363733421556e+00
7.830710577282090e+01 -2.832698507622470e+01 -1.721790821633639e+00
7.842346105628721e+01 -2.852644216154844e+01 -1.709398963827004e+00
7.853981633975351e+01 -2.872539740200140e+01 -1.712898189637736e+00
7.865617162321982e+01 -2.892559494537138e+01 -1.730384058970612e+00
7.877252690668612e+01 -2.912852134950387e+01 -1.759329067663762e+00
7.888888219015243e+01 -2.933533130085548e+01 -1.796550665651572e+00
7.900523747361873e+01 -2.954676985650201e+01 -1.838189714644848e+00
7.912159275708504e+01 -2.976309469887486e+01 -1.879739155876782e+00
7.923794804055134e+01 -2.998400662307734e+01 -1.916163117849846e+00
7.935430332401765e+01 -3.020860069944051e+01 -1.942136647173108e+00
7.947065860748395e+01 -3.043535278630319e+01 -1.952411706008960e+00
7.958701389095026e+01 -3.066215461978113e+01 -1.942277200968262e+00
7.970336917441657e+01 -3.088640450455919e+01 -1.908039362906558e+00
7.981972445788287e+01 -3.110515022469412e+01 -1.847421250908907e+00
7.993607974134918e+01 -3.131526886982320e+01 -1.759783852333874e+00
8.005243502481548e+01 -3.151365895195117e+01 -1.646111706405021e+00
8.016879030828179e+01 -3.169741715875045e+01 -1.508769970047597e+00
8.028514559174809e+01 -3.186397660745551e+01 -1.351100785320806e+00
8.040150087521440e+01 -3.201119364129320e+01 -1.176960079590760e+00
8.051785615868070e+01 -3.213738212423979e+01 -9.902926551779561e-01
8.063421144214701e+01 -3.224130397041294e+01 -7.948126688041786e-01
8.075056672561331e+01 -3.232213011962889e+01 -5.938164812777768e-01
8.086692200907962e+01 -3.237938723675121e+01 -3.901212003182880e-01
8.098327729254592e+01 -3.241290334048206e+01 -1.861024293489564e-01
8.109963257601223e+01 -3.242276199349095e+01 1.620185390953128e-02
8.121598785947853e+01 -3.240927088897585e+01 2.149525402271444e-01
8.133234314294484e+01 -3.237294731325690e+01 4.083620199287442e-01
8.144869842641114e+01 -3.231452018579681e+01 5.945599535117272e-01
8.156505370987745e+01 -3.223494601781005e+01 7.714913288461037e-01
8.168140899334375e+01 -3.213543397879151e+01 9.368647523904016e-01
8.179776427681006e+01 -3.201747325505529e+01 1.088167195194328e+00
8.191411956027636e+01 -3.188285423761681e+01 1.222756534365170e+00
8.203047484374267e+01 -3.173367429560459e+01 1.338032967656654e+00
8.214683012720897e+01 -3.157231964901105e+01 1.431674368003441e+00
8.226318541067528e+01 -3.140141768944482e+01 1.501901729534383e+00
8.237954069414158e+01 -3.122375901343810e+01 1.547725248157984e+00
8.249589597760789e+01 -3.104219460094542e+01 1.569116847705929e+00
8.261225126107419e+01 -3.085951938965145e+01 1.567066103028667e+00
8.272860654454050e+01 -3.067835712106976e+01 1.543502213995549e+00
8.284496182800680e+01 -3.050106149624428e+01 1.501096697773745e+00
8.296131711147311e+01 -3.032964531024303e+01 1.442988250774100e+00
8.307767239493941e+01 -3.016574351692670e+01 1.372483824990880e+00
8.319402767840572e+01 -3.001060996200036e+01 1.292786149975136e+00
8.331038296187202e+01 -2.986514251288743e+01 1.206782202452524e+00
8.342673824533833e+01 -2.972992845594459e+01 1.116907195249375e+00
8.354309352880463e+01 -2.960530139150658e+01 1.025081370651818e+00
8.365944881227094e+01 -2.949140188093503e+01 9.327058794188378e-01
8.377580409573724e+01 -2.938823600850852e+01 8.406996629560159e-01
8.389215937920355e+01 -2.929572812640381e+01 7.495598751492544e-01
8.400851466266985e+01 -2.921376590358676e+01 6.594317458186491e-01
8.412486994613616e+01 -2.914223719489473e+01 5.701780220296254e-01
8.424122522960246e+01 -2.908105915935178e+01 4.814420493916721e-01
8.435758051306877e+01 -2.903020055883584e+01 3.927016443260556e-01
8.447393579653507e+01 -2.898969836530082e+01 3.033130721269953e-01
8.459029108000138e+01 -2.895966979753668e+01 2.125458277298950e-01
8.470664636346768e+01 -2.894032077504792e+01 1.196097421917673e-01
8.482300164693399e+01 -2.893195156838841e+01 2.367643333063041e-02
8.493935693040029e+01 -2.893496016922684e+01 -7.610252653583138e-02
8.505571221386660e+01 -2.894984360705451e+01 -1.805779941679119e-01
8.517206749733290e+01 -2.897719709601866e+01 -2.905829953205693e-01
8.528842278079921e+01 -2.901771048910153e+01 -4.069060051917762e-01
8.540477806426551e+01 -2.907216102938308e+01 -5.302531874386877e-01
8.552113334773182e+01 -2.914140080799775e+01 -6.611942148156836e-01
8.563748863119812e+01 -2.922633667707012e+01 -8.000857618203128e-01
8.575384391466443e+01 -2.932789968368747e+01 -9.469670569273413e-01
8.587019919813073e+01 -2.944700053576483e+01 -1.101423964222330e+00
8.598655448159704e+01 -2.958446746701717e+01 -1.262423319299622e+00
8.610290976506334e+01 -2.974096359995526e+01 -1.428129299683345e+00
8.621926504852965e+01 -2.991688314869373e+01 -1.595729613547441e+00
8.633562033199595e+01 -3.011223022800981e+01 -1.761320354560050e+00
8.645197561546226e+01 -3.032649097853354e+01 -1.919919228279691e+00
8.656833089892856e+01 -3.055851854429745e+01 -2.065685875443935e+00
8.668468618239487e+01 -3.080645882213902e+01 -2.192408471173014e+00
8.680104146586118e+01 -3.106774863001286e+01 -2.294254024947998e+00
8.691739674932748e+01 -3.133921211327651e+01 -2.366680462330554e+00
8.703375203279379e+01 -3.161726320270832e+01 -2.407307155964137e+00
8.715010731626009e+01 -3.189819484173547e+01 -2.416495909112959e+00
8.726646259972640e+01 -3.217850914406732e+01 -2.397452363193177e+00
8.738281788319270e+01 -3.245522866831947e+01 -2.355808608370285e+00
8.749917316665901e+01 -3.272613468277385e+01 -2.298819632641206e+00
8.761552845012531e+01 -3.298990083866511e+01 -2.234411901159456e+00
8.773188373359162e+01 -3.324611929286004e+01 -2.170319958308508e+00
8.784823901705792e+01 -3.349523928419772e+01 -2.113460464454829e+00
8.796459430052423e+01 -3.373844902923902e+01 -2.069581815779012e+00
8.808094958399053e+01 -3.397753084576797e+01 -2.043141537344098e+00
8.819730486745684e+01 -3.421471099371266e+01 -2.037321898442619e+00
8.831366015092314e+01 -3.445251476474559e+01 -2.054089877701157e+00
8.843001543438945e+01 -3.469362728874292e+01 -2.094224671064247e+00
8.854637071785575e+01 -3.494075304528182e+01 -2.157261822578715e+00
8.866272600132206e+01 -3.519646286039791e+01 -2.241333358100817e+00
8.877908128478836e+01 -3.546301684572995e+01 -2.342920586594732e+00
8.889543656825467e+01 -3.574215640603420e+01 -2.456585412957685e+00
8.901179185172097e+01 -3.603486955986514e+01 -2.574806649515770e+00
8.912814713518728e+01 -3.634115198529434e+01 -2.688103765320530e+00
8.924450241865358e+01 -3.665980879135229e+01 -2.785642003513329e+00
8.936085770211989e+01 -3.698836068375268e+01 -2.856425179161710e+00
8.947721298558619e+01 -3.732311919506303e+01 -2.890967203423318e+00
8.959356826905250e+01 -3.765946648803329e+01 -2.883049874873674e+00
8.970992355251880e+01 -3.799231682970781e+01 -2.830988558209957e+00
8.982627883598511e+01 -3.831667144990767e+01 -2.737914042671593e+00
8.994263411945141e+01 -3.862814087533583e+01 -2.610951420303306e+00
9.005898940291772e+01 -3.892332175196103e+01 -2.459624968084241e+00
9.017534468638402e+01 -3.919997084201826e+01 -2.294067212049523e+00
9.029169996985033e+01 -3.945698545390527e+01 -2.123550621660508e+00
9.040805525331663e+01 -3.969424583052423e+01 -1.955601990330488e+00
9.052441053678294e+01 -3.991238909081901e+01 -1.795693519698228e+00
9.064076582024924e+01 -4.011257334146598e+01 -1.647350171680407e+00
9.075712110371555e+01 -4.029626900955004e+01 -1.512479971959499e+00
9.087347638718185e+01 -4.046509383134720e+01 -1.391773460367896e+00
9.098983167064816e+01 -4.062069352497768e+01 -1.285078658856752e+00
9.110618695411446e+01 -4.076466241368136e+01 -1.191709026220518e+00
9.122254223758077e+01 -4.089849541381557e+01 -1.110674856875644e+00
9.133889752104707e+01 -4.102356280798386e+01 -1.040845530750108e+00
9.145525280451338e+01 -4.114110052900855e+01 -9.810563180457640e-01
