-7.900000e-01 1.234000e-01
-7.650239e-01 3.048235e-01
-7.193566e-01 4.787105e-01
-6.539971e-01 6.429480e-01
-5.701949e-01 7.953455e-01
-4.694584e-01 9.336514e-01
-3.535580e-01 1.055625e+00
-2.245187e-01 1.159162e+00
-8.459439e-02 1.242458e+00
6.377706e-02 1.304185e+00
2.180389e-01 1.343649e+00
3.755956e-01 1.360892e+00
5.339010e-01 1.356711e+00
6.905427e-01 1.332597e+00
8.433157e-01 1.290585e+00
9.902738e-01 1.233064e+00
1.129759e+00 1.162558e+00
1.260406e+00 1.081531e+00
1.381122e+00 9.922281e-01
1.491061e+00 8.965651e-01
1.589576e+00 7.960714e-01
1.676173e+00 6.918756e-01
1.750468e+00 5.847248e-01
1.812146e+00 4.750257e-01
1.860918e+00 3.628979e-01
1.896498e+00 2.482329e-01
1.918575e+00 1.307543e-01
1.926802e+00 1.007771e-02
1.920780e+00 -1.142293e-01
1.900062e+00 -2.425847e-01
1.864157e+00 -3.753252e-01
1.812543e+00 -5.126308e-01
1.744688e+00 -6.544390e-01
1.660088e+00 -8.003462e-01
1.558312e+00 -9.495016e-01
1.439057e+00 -1.100498e+00
1.302222e+00 -1.251281e+00
1.147985e+00 -1.399095e+00
9.768852e-01 -1.540506e+00
7.898950e-01 -1.671539e+00
5.884677e-01 -1.787952e+00
3.745466e-01 -1.885646e+00
1.505190e-01 -1.961179e+00
-8.089101e-02 -2.012286e+00
-3.167855e-01 -2.038297e+00
-5.542921e-01 -2.040335e+00
-7.907719e-01 -2.021251e+00
-1.024003e+00 -1.985292e+00
-1.252315e+00 -1.937615e+00
-1.474666e+00 -1.883741e+00
-1.690652e+00 -1.829074e+00
-1.900473e+00 -1.778553e+00
-2.104867e+00 -1.736444e+00
-2.305025e+00 -1.706269e+00
-2.502506e+00 -1.690824e+00
-2.699152e+00 -1.692236e+00
-2.897021e+00 -1.712031e+00
-3.098311e+00 -1.751159e+00
-3.305298e+00 -1.809976e+00
-3.520262e+00 -1.888129e+00
-3.745389e+00 -1.984375e+00
-3.982658e+00 -2.096313e+00
-4.233684e+00 -2.220070e+00
-4.499535e+00 -2.350033e+00
-4.780515e+00 -2.478736e+00
-5.075963e+00 -2.597090e+00
-5.384095e+00 -2.695082e+00
-5.701968e+00 -2.763002e+00
-6.025600e+00 -2.793015e+00
-6.350283e+00 -2.780664e+00
-6.671035e+00 -2.725792e+00
-6.983111e+00 -2.632532e+00
-7.282452e+00 -2.508354e+00
-7.565992e+00 -2.362536e+00
-7.831770e+00 -2.204586e+00
-8.078883e+00 -2.043006e+00
-8.307324e+00 -1.884599e+00
-8.517765e+00 -1.734258e+00
-8.711341e+00 -1.595111e+00
-8.889464e+00 -1.468831e+00
-9.053676e+00 -1.356003e+00
-9.205536e+00 -1.256456e+00
-9.346557e+00 -1.169539e+00
-9.478154e+00 -1.094326e+00
-9.601631e+00 -1.029761e+00
-9.718161e+00 -9.747541e-01
-9.828796e+00 -9.282392e-01
-9.934463e+00 -8.892076e-01
-1.003598e+01 -8.567231e-01
-1.013405e+01 -8.299261e-01
-1.022930e+01 -8.080306e-01
-1.032225e+01 -7.903166e-01
-1.041335e+01 -7.761222e-01
-1.050298e+01 -7.648333e-01
-1.059143e+01 -7.558760e-01
-1.067895e+01 -7.487085e-01
-1.076571e+01 -7.428157e-01
-1.085184e+01 -7.377060e-01
-1.093739e+01 -7.329093e-01
-1.102239e+01 -7.279786e-01
-1.110678e+01 -7.224927e-01
-1.119048e+01 -7.160617e-01
-1.127336e+01 -7.083336e-01
-1.135526e+01 -6.990022e-01
-1.143596e+01 -6.878159e-01
-1.151524e+01 -6.745857e-01
-1.159286e+01 -6.591925e-01
-1.166855e+01 -6.415928e-01
-1.174208e+01 -6.218221e-01
-1.181318e+01 -5.999955e-01
-1.188163e+01 -5.763051e-01
-1.194723e+01 -5.510150e-01
-1.200981e+01 -5.244530e-01
-1.206924e+01 -4.969998e-01
-1.212545e+01 -4.690772e-01
-1.217840e+01 -4.411340e-01
-1.222812e+01 -4.136323e-01
-1.227469e+01 -3.870336e-01
-1.231824e+01 -3.617848e-01
-1.235895e+01 -3.383070e-01
-1.239705e+01 -3.169836e-01
-1.243281e+01 -2.981517e-01
-1.246654e+01 -2.820942e-01
-1.249858e+01 -2.690339e-01
-1.252927e+01 -2.591296e-01
-1.255900e+01 -2.524735e-01
-1.258815e+01 -2.490904e-01
-1.261709e+01 -2.489378e-01
-1.264620e+01 -2.519087e-01
-1.267583e+01 -2.578341e-01
-1.270631e+01 -2.664878e-01
-1.273794e+01 -2.775917e-01
-1.277099e+01 -2.908227e-01
-1.280569e+01 -3.058196e-01
-1.284221e+01 -3.221917e-01
-1.288070e+01 -3.395274e-01
-1.292124e+01 -3.574031e-01
-1.296388e+01 -3.753930e-01
-1.300859e+01 -3.930779e-01
-1.305532e+01 -4.100544e-01
-1.310397e+01 -4.259426e-01
-1.315439e+01 -4.403939e-01
-1.320639e+01 -4.530963e-01
-1.325975e+01 -4.637789e-01
-1.331423e+01 -4.722145e-01
-1.336955e+01 -4.782201e-01
-1.342541e+01 -4.816560e-01
-1.348153e+01 -4.824228e-01
-1.353757e+01 -4.804568e-01
-1.359323e+01 -4.757248e-01
-1.364817e+01 -4.682165e-01
-1.370208e+01 -4.579384e-01
-1.375463e+01 -4.449053e-01
-1.380551e+01 -4.291340e-01
-1.385439e+01 -4.106359e-01
-1.390096e+01 -3.894110e-01
-1.394490e+01 -3.654432e-01
-1.398590e+01 -3.386958e-01
-1.402361e+01 -3.091090e-01
-1.405772e+01 -2.765983e-01
-1.408786e+01 -2.410541e-01
-1.411369e+01 -2.023433e-01
-1.413482e+01 -1.603115e-01
-1.415086e+01 -1.147877e-01
-1.416139e+01 -6.558983e-02
-1.416597e+01 -1.253341e-02
-1.416415e+01 4.455858e-02
-1.415544e+01 1.058425e-01
-1.413935e+01 1.714378e-01
-1.411538e+01 2.414079e-01
-1.408301e+01 3.157363e-01
-1.404174e+01 3.943000e-01
-1.399109e+01 4.768379e-01
-1.393063e+01 5.629182e-01
-1.385998e+01 6.519038e-01
-1.377885e+01 7.429208e-01
-1.368706e+01 8.348338e-01
-1.358460e+01 9.262352e-01
-1.347160e+01 1.015455e+00
-1.334845e+01 1.100599e+00
-1.321572e+01 1.179623e+00
-1.307425e+01 1.250441e+00
-1.292512e+01 1.311070e+00
-1.276962e+01 1.359790e+00
-1.260920e+01 1.395309e+00
-1.244545e+01 1.416899e+00
-1.228002e+01 1.424488e+00
-1.211448e+01 1.418684e+00
-1.195034e+01 1.400723e+00
-1.178892e+01 1.372366e+00
-1.163130e+01 1.335743e+00
-1.147831e+01 1.293183e+00
-1.133050e+01 1.247053e+00
-1.118816e+01 1.199625e+00
-1.105131e+01 1.152970e+00
-1.091975e+01 1.108906e+00
-1.079309e+01 1.068972e+00
-1.067078e+01 1.034436e+00
-1.055212e+01 1.006316e+00
-1.043632e+01 9.854264e-01
-1.032249e+01 9.724150e-01
-1.020970e+01 9.678110e-01
-1.009693e+01 9.720655e-01
-9.983131e+00 9.855866e-01
-9.867199e+00 1.008766e+00
-9.747990e+00 1.041998e+00
-9.624310e+00 1.085679e+00
-9.494921e+00 1.140201e+00
-9.358539e+00 1.205914e+00
-9.213848e+00 1.283071e+00
-9.059508e+00 1.371732e+00
-8.894194e+00 1.471635e+00
-8.716636e+00 1.582018e+00
-8.525692e+00 1.701405e+00
-8.320445e+00 1.827365e+00
-8.100328e+00 1.956287e+00
-7.865271e+00 2.083234e+00
-7.615854e+00 2.201972e+00
-7.353447e+00 2.305265e+00
-7.080290e+00 2.385507e+00
-6.799484e+00 2.435660e+00
